imei,latitude,longitude
8.67E+14,116.317121,39.982298
8.67E+14,116.309919,39.982705
8.67E+14,116.46672,39.931075
8.67E+14,116.466965,39.931433
8.68E+14,116.390761,39.880301
8.68E+14,116.390761,39.880301
8.68E+14,116.359271,39.883569
8.68E+14,116.187157,39.858363
8.68E+14,116.423229,39.858219
8.68E+14,116.423229,39.858219
8.68E+14,116.423229,39.858219
8.68E+14,116.423229,39.858219
86822d1f6acfdb8b11c1c742810312c1,116.38247,39.857667
8.68E+14,116.333213,39.90825
8.68E+14,116.437375,39.972403
8.68E+14,116.475626,40.040987
8.68E+14,116.581622,39.849453
8.68E+14,116.397067,39.9172
8.68E+14,116.397067,39.9172
8.68E+14,116.397693,39.90603
8.68E+14,116.397693,39.90603
8.68E+14,116.398118,39.861079
8.68E+14,116.425703,39.962644
8.68E+14,116.431099,39.962423
8.69E+14,116.405285,39.90499
8.69E+14,116.333617,39.902916
8.69E+14,116.413373,39.874483
8.69E+14,116.382037,39.874111
8.69E+14,116.394831,39.911819
8.69E+14,116.389743,39.904722
8.69E+14,116.475068,39.907877
8.69E+14,116.336275,40.070794
8.69E+14,116.336275,40.070794
8.69E+14,116.309862,39.992038
8.69E+14,116.403539,40.058089
8.69E+14,116.397693,39.90603
8.69E+14,116.340051,39.898333
8.69E+14,116.401326,39.832203
8.70E+14,116.484469,40.115807
8.70E+14,116.587447,40.110516
8.70E+14,116.320546,40.113532
8.70E+14,116.484469,40.115807
8.70E+14,116.320546,40.113532
8.70E+14,116.484469,40.115807
8.70E+14,116.388507,39.849777
8.70E+14,116.388507,39.849777
8.70E+14,116.391119,39.832851
8904e0ab0044d0b81996ffc9ac4b2b77,116.313719,39.868919
891e30a9c3c9a5c8655f54be5c4d21dd,116.318386,40.029804
8bf1382a78220bd11b20e480058f56ef,116.303663,40.051434
8bf1382a78220bd11b20e480058f56ef,116.32486,40.067762
8bf1382a78220bd11b20e480058f56ef,116.32486,40.067762
8bf1382a78220bd11b20e480058f56ef,116.464189,39.996772
8bf1382a78220bd11b20e480058f56ef,116.464189,39.996772
8ebe1d4ddb4fa470f939ba385f1e2b78,116.456601,39.910861
8ebe1d4ddb4fa470f939ba385f1e2b78,116.66972,40.108806
8ebe1d4ddb4fa470f939ba385f1e2b78,116.489752,39.892136
8ebe1d4ddb4fa470f939ba385f1e2b78,116.475434,39.890034
8ebe1d4ddb4fa470f939ba385f1e2b78,116.461236,39.884555
8ec79ad92515013bc811c7c01959ca32,116.380691,39.901159
8ed3ded1ef2ea28d2676f8a5b9e5a208,116.436238,40.0723
8eef834904349207630751ee2908cd01,116.492103,40.127615
8f656e0d2430a9c817c60b1254f4938c,116.2357,40.078005
910cba18d509972217b2fd8c045eb93f,116.481748,39.910826
91bcfbc14fc7b2a996a367b94b35ea97,116.260199,39.945394
93fe58b51e09964ec7a26559aea53aac,116.629047,40.025346
93fe58b51e09964ec7a26559aea53aac,116.452645,39.972124
93fe58b51e09964ec7a26559aea53aac,116.452645,39.972124
93fe58b51e09964ec7a26559aea53aac,116.418086,40.030582
956ed9e74cc6863baa59be4017075f55,116.355379,39.940801
96aae881f6d1971fd60620b6144d2231,116.342186,39.843612
97c1373e00d1261555c4f7a05016564a,116.478893,39.91009
9.90E+14,116.476336,39.981576
9.90E+14,116.405285,39.90499
9.90E+14,116.405285,39.90499
9.90E+13,116.520727,39.779216
9.90E+13,116.353118,39.991019
9.90E+13,116.353118,39.991019
9.90E+13,116.265805,40.022609
9.90E+13,116.265805,40.022609
9F8B4540-2B3F-4EB7-AA07-F365B5768EC4,116.352117,39.963195
9b69eda00303a5337f2e38829fc76d8d,116.341513,39.924083
9b69eda00303a5337f2e38829fc76d8d,116.336165,40.036201
9b69eda00303a5337f2e38829fc76d8d,116.341513,39.924083
9bea8db8d000d5e0756e0cff5c045e50,115.969037,39.719142
9bea8db8d000d5e0756e0cff5c045e50,116.338643,39.934443
9bea8db8d000d5e0756e0cff5c045e50,116.301993,39.933217
9bea8db8d000d5e0756e0cff5c045e50,116.301993,39.933217
9c01af0ab6a9f11cdd7c84858e76a6c3,116.428359,39.845839
9c01af0ab6a9f11cdd7c84858e76a6c3,116.399935,39.840956
9c01af0ab6a9f11cdd7c84858e76a6c3,116.448117,39.833223
9c01af0ab6a9f11cdd7c84858e76a6c3,116.40237,39.821212
9cd0ac0087798e26111256b39a17f9a7,116.460823,39.898064
A000003076D285,116.397693,39.90603
A000003076D285,116.391715,39.907491
A000003259D257,116.310316,39.956075
A000003259D257,116.310316,39.956075
A0000039B0B025,116.442663,39.613218
A00000402C4668,116.598043,39.931116
A00000402C4668,116.598043,39.931116
A00000402C4668,116.598043,39.931116
A000004069FC41,116.593611,40.079895
A000004069FC41,116.593627,40.079951
A000004069FC41,116.593611,40.079895
A0000040A03751,116.325008,39.632702
A0000040F53F94,116.11152,39.724006
A0000040FE4431,116.364666,39.86701
A0000040FE4431,116.364666,39.86701
A0000040FE4431,116.364666,39.86701
A00000434158AE,116.31192,40.363888
A0000043A44B2E,116.405289,39.958038
A0000043A44B2E,116.460673,39.906106
A0000043A44B2E,116.405289,39.958038
A100003036AA5C,116.3179,39.880709
A100003036AA5C,116.27302,39.882398
A100003036AA5C,116.27302,39.882398
A100003036AA5C,116.27302,39.882398
A1000030E1000A,116.567969,40.118005
A1000030E1000A,116.570891,40.125176
A1000030E1000A,116.570891,40.125176
A1000030E8030B5,116.614469,40.055504
A1000030E8030B5,116.436356,39.866258
A1000030E8030B5,116.411764,39.97187
A1000030E8030B5,116.411764,39.97187
A1000030E8030B5,116.332931,39.908298
A1000030E8030B5,116.436356,39.866258
A6755E4C-BE7C-4CE3-AF2C-CA7E09DCCD61,116.345075,39.907036
A6755E4C-BE7C-4CE3-AF2C-CA7E09DCCD61,116.345075,39.907036
A6755E4C-BE7C-4CE3-AF2C-CA7E09DCCD61,116.345075,39.907036
A6755E4C-BE7C-4CE3-AF2C-CA7E09DCCD61,116.345075,39.907036
A6755E4C-BE7C-4CE3-AF2C-CA7E09DCCD61,116.345075,39.907036
A7C93C26-F62A-42AB-8C17-57241F49A9EF,116.515198,39.93385
A7C93C26-F62A-42AB-8C17-57241F49A9EF,116.461164,39.907464
BA598988-158A-4417-AC8A-90794FA5DF61,116.2625,39.862921
C51C0B22-6E96-4B8B-9510-56AA9C0866DB,116.280487,39.889111
C51C0B22-6E96-4B8B-9510-56AA9C0866DB,116.278194,39.848605
F0E35AD7-BBD1-4EEC-AEFA-67FAD396BF8D,116.463844,39.855543
F0E35AD7-BBD1-4EEC-AEFA-67FAD396BF8D,116.345784,39.830271
F97EF166-A1EA-4895-A7AC-DEBC7AED624C,116.655264,40.130239
F97EF166-A1EA-4895-A7AC-DEBC7AED624C,116.405285,39.90499
FB710561-F9B9-4F65-B998-8756193388CF,116.588214,40.081215
FB710561-F9B9-4F65-B998-8756193388CF,116.588214,40.081215
FB710561-F9B9-4F65-B998-8756193388CF,116.588214,40.081215
a00000361fe3f7,116.37075,39.97717
a0000042089a76,116.44521,40.116549
a0000042089a76,116.336582,40.075716
a0000042089a76,116.44521,40.116549
a1000014c6f0d6,115.70274,39.731523
a100002773b308,116.344915,39.966809
a1000032832b6f,116.401326,39.832203
a25be8456f6e8f250cf9a9e224797039,116.395275,39.855515
a25be8456f6e8f250cf9a9e224797039,116.395275,39.855515
a25be8456f6e8f250cf9a9e224797039,117.422158,40.646512
a25be8456f6e8f250cf9a9e224797039,117.422158,40.646512
a3a9f6c5f6d496bb5661b7ab98ca07fe,116.614711,40.056206
a576ad1241b92a12d57f02171b5b11d7,116.008903,40.347719
a576ad1241b92a12d57f02171b5b11d7,116.008903,40.347719
a576ad1241b92a12d57f02171b5b11d7,115.985006,40.465325
a7306cb3f0d60cc0996ee16f14f2d0f3,116.483191,39.934333
a75b9a00934f29ccdacb4ec476ee845b,116.413557,39.961797
a770191d1ebb070cbcf4535df67ae344,116.280647,39.953404
a7e7a86dfe290501759a4e0d273ee2a9,116.410589,39.914595
a8d1752d615c11be5f5334ed896ca18c,116.38639,39.936737
a8d1752d615c11be5f5334ed896ca18c,116.316124,39.898326
a8d1752d615c11be5f5334ed896ca18c,116.370325,39.958526
a8d1752d615c11be5f5334ed896ca18c,116.319484,39.908808
a8d1752d615c11be5f5334ed896ca18c,116.363968,39.957039
a8d1752d615c11be5f5334ed896ca18c,116.363968,39.957039
a8d1752d615c11be5f5334ed896ca18c,116.316124,39.898326
a8d1752d615c11be5f5334ed896ca18c,116.295116,39.909793
a8d1752d615c11be5f5334ed896ca18c,116.316124,39.898326
a94d13716bf72e3663138dafb48e62b6,116.498972,39.864528
a94d13716bf72e3663138dafb48e62b6,116.499212,39.860307
a96f75b8a4bdcb15dbbd6bac78d4106f,116.339453,39.891957
a96f75b8a4bdcb15dbbd6bac78d4106f,116.338634,39.89162
aa024c9d7f25267734f0dae4563f8449,116.520436,39.924179
b13facbab77e1e645dd00125e6a24a44,116.346062,39.837273
b13facbab77e1e645dd00125e6a24a44,116.345355,39.811173
b13facbab77e1e645dd00125e6a24a44,116.325231,39.534178
b27b10051812b3ca2c1f768057c3b7e3,116.299715,39.923297
b3dd2cd509c4509a3e5028ae1ede3c22,116.57102,40.014938
b3dd2cd509c4509a3e5028ae1ede3c22,116.372091,40.034426
b3dd2cd509c4509a3e5028ae1ede3c22,116.328429,39.727848
b3dd2cd509c4509a3e5028ae1ede3c22,116.328429,39.727848
b3dd2cd509c4509a3e5028ae1ede3c22,116.334791,39.770496
b3dd2cd509c4509a3e5028ae1ede3c22,116.328429,39.727848
b3dd2cd509c4509a3e5028ae1ede3c22,116.372091,40.034426
b3dd2cd509c4509a3e5028ae1ede3c22,116.57102,40.014938
b3fb9f286f9df9164c2e6eea8ccf9717,116.512072,39.807295
b50c0197cdb97504b009d7661323337a,116.46761,40.010507
b925f5adea0e1b95e0785024353924b1,116.447991,39.765691
bd8085b64e4a3c8e65e9a179d0ee6342,116.48498,39.936558
bd8085b64e4a3c8e65e9a179d0ee6342,116.488175,39.878241
bd97d7a8451d3723af222e00854a29e5,116.358046,39.889001
c174b8b7cd18a9665fe988cd1ffa8cb5,116.253618,39.886299
c174b8b7cd18a9665fe988cd1ffa8cb5,116.253618,39.886299
c174b8b7cd18a9665fe988cd1ffa8cb5,116.253618,39.886299
c4edfb586bdded0272a71fc8a9c9f2af,116.440309,39.915029
c689aff2a25f5f96c9662d331f469a62,116.401219,39.970685
c689aff2a25f5f96c9662d331f469a62,116.345681,39.917889
c835cf95fc44964220a27725a082ff09,116.438931,39.927244
cbb97375b96ac2b140c5afb4057af99f,116.414493,39.857102
cbb97375b96ac2b140c5afb4057af99f,116.414493,39.857102
cbb97375b96ac2b140c5afb4057af99f,116.414493,39.857102
ce35c272b7cf1c203684a28184ff1e23,116.374389,39.878586
ce64e06dfa3cdcd07121947ad6332c86,116.405285,39.90499
d0613fadb1d5952694a4f8671ea74e7f,116.592467,40.075043
d19c1e655fb7f58dba02024c58453f44,116.360586,39.929015
d19c1e655fb7f58dba02024c58453f44,116.470255,39.914293
d19c1e655fb7f58dba02024c58453f44,116.45353,39.934573
d62408ebbdd48dbee249e39236ab83d0,116.412988,40.083387
d62408ebbdd48dbee249e39236ab83d0,116.412988,40.083387
d6f010615c7594d4ea4a947b82ae2576,116.482479,39.890221
dd29b2d145aa8dae8575b5b520b09aec,116.279204,40.011216
e0338dd161fd264a26419b501a139f9c,116.354976,39.987957
e15da593d48ea9d8b5342f6e06133402,116.509241,40.023702
e54aacb68853865ed2f3d447861b4802,116.474251,39.95352
e69cac4b097f93ded775075dfbf49b11,116.356969,39.937378
e8a78292d107b81f029705bf8ee1fea7,116.454235,39.925385
e8f9369217ababd0c41460fda787298b,116.593627,40.079951
eb3d92763f6f8f69a4096eb9572fa6be,116.446637,40.028745
ed6b6306180e48a8930dded950b5da77,116.340492,40.078191
f105429025ec4a88da012e1b34c8078b,116.414999,40.059101
f105429025ec4a88da012e1b34c8078b,116.494172,39.978065
f2c93973794aac45e7d37b4c431922bd,116.444499,39.944816
f2c93973794aac45e7d37b4c431922bd,116.444499,39.944816
f2c93973794aac45e7d37b4c431922bd,116.444499,39.944816
f2c93973794aac45e7d37b4c431922bd,116.444499,39.944816
f5591fdf637135eb29d1cc167107c728,116.435617,39.963339
f67304d3066b546228ca1c91fb6a5e70,116.241189,40.087236
f67304d3066b546228ca1c91fb6a5e70,116.247193,40.066498
f7ef300012dc98153d1abc88a12bc852,116.488175,39.878241
f7ef300012dc98153d1abc88a12bc852,116.488175,39.878241
f7ef300012dc98153d1abc88a12bc852,116.476189,39.94932
f7ef300012dc98153d1abc88a12bc852,116.488175,39.878241
f7ef300012dc98153d1abc88a12bc852,116.488175,39.878241
f84ec77c8435c06b37e25f6e0a3b7679,116.477478,39.769156
f84ec77c8435c06b37e25f6e0a3b7679,116.477478,39.769156
f84ec77c8435c06b37e25f6e0a3b7679,116.466722,39.766492
f84ec77c8435c06b37e25f6e0a3b7679,116.477478,39.769156
fa470974e41ce171347b8bea8b9388a6,116.4621,39.937463
faf74a26c40c5ff647364b04a60257ef,116.462157,39.925929
faf74a26c40c5ff647364b04a60257ef,116.462157,39.925929
fd1025a18d9175edc1d315247ab88f4b,116.379028,39.865037
fd1025a18d9175edc1d315247ab88f4b,116.574879,39.865658
fee872900cee0b0bc56343d6f117991c,116.418338,39.972965
fee872900cee0b0bc56343d6f117991c,116.418338,39.972965
ffe6ffb1e6a9e578ed540bbc94d25377,116.363995,40.064291
ffe6ffb1e6a9e578ed540bbc94d25377,116.336275,40.070794
1.35E+13,116.382975,39.969123
029e7b22e97a2bcd509923e5b75d22fe,116.428784,39.865535
03c030bee854706a087f57ba9c6e3b32,116.413617,39.999091
04339e85adb606cf83f8fddfa86fa3ac,116.463114,39.948886
046920cb14aee1078ed75bcc19e3ff33,116.460658,39.928333
05540301eb3f0a852a1de790dc90b9e2,116.410021,40.072616
05eca21a46b585f46cbe50c88fd2d632,116.301944,39.964875
0bcc7a341a496fca788203d66f869592,116.530703,40.008395
0fed4ee8c23219078c8772e6af39e429,116.283537,39.856136
13d902f9eea9d3f553e959d5f7e321ae,116.66158,40.133604
143522c9b4f63f95ea35a099f238cd22,116.339815,40.066003
143522c9b4f63f95ea35a099f238cd22,116.416341,40.070176
15bf826367624dd196bcf08c129a36d3,116.280769,39.926212
1b1bb372e9331f89cf7ee604478b4622,116.576834,39.910027
1b1bb372e9331f89cf7ee604478b4622,116.489752,39.892136
1b1bb372e9331f89cf7ee604478b4622,116.557975,39.971904
1b1bb372e9331f89cf7ee604478b4622,116.557975,39.971904
1b1bb372e9331f89cf7ee604478b4622,116.557975,39.971904
1b1bb372e9331f89cf7ee604478b4622,116.489752,39.892136
1b1bb372e9331f89cf7ee604478b4622,116.467672,39.983118
1b849a740ac9163e85cc14029b01a936,116.419152,39.903026
1db01d1852801a157b0a231ad73c0f2c,116.30662,39.972028
1db01d1852801a157b0a231ad73c0f2c,116.373815,39.920404
1ddca84942b7843ad5241a4f707c5ab2,116.33763,39.992926
1ddca84942b7843ad5241a4f707c5ab2,116.308077,39.913397
1ddca84942b7843ad5241a4f707c5ab2,116.357109,39.990255
1fd03738795b992a5818b1e36b0aad2f,116.378569,39.970562
1fd03738795b992a5818b1e36b0aad2f,116.385676,40.004479
1fd03738795b992a5818b1e36b0aad2f,116.378569,39.970562
201ED59B-6F99-4732-B222-82DD04834EAD,116.373858,39.945587
201ED59B-6F99-4732-B222-82DD04834EAD,116.374931,39.946138
21717902297d80af03aa47f92242d000,116.31025,39.991824
2522aeee67a0e0b0c9af0b542b6847dd,116.3919,39.791904
2541b5b2c0b0a9696bbbcaf2f6b4b14c,116.454981,39.878929
25749276de6893fd4484e3b8f5ee1086,116.444235,39.893688
266f251c5897089925765f01a037a74b,116.453628,39.883452
266f251c5897089925765f01a037a74b,116.454284,39.881639
266f251c5897089925765f01a037a74b,116.450861,39.880377
2919dac1a066fcba1d4f1c6a20ff81a4,116.338481,39.923794
2F7AEE18-4E2B-4608-9EF6-8BC80FD8EEAC,116.526447,40.210009
2F937908-0569-4806-AD22-280834D7499F,116.505624,40.034653
2F937908-0569-4806-AD22-280834D7499F,116.464231,39.915277
2F937908-0569-4806-AD22-280834D7499F,116.479243,39.977879
2F937908-0569-4806-AD22-280834D7499F,116.468726,39.945546
2F937908-0569-4806-AD22-280834D7499F,116.415177,40.005119
2a7804d4b030df7d16c98c0b55be9ec9,116.579606,39.867886
2a7804d4b030df7d16c98c0b55be9ec9,116.417001,39.913569
2a7804d4b030df7d16c98c0b55be9ec9,116.397488,39.908683
2a7804d4b030df7d16c98c0b55be9ec9,116.417001,39.913569
2a7804d4b030df7d16c98c0b55be9ec9,116.579606,39.867886
2d3c47ffff3d9ae9d25860360f033326,116.276114,40.028979
2d3c47ffff3d9ae9d25860360f033326,116.276114,40.028979
2d3c47ffff3d9ae9d25860360f033326,116.276114,40.028979
2d3c47ffff3d9ae9d25860360f033326,116.276114,40.028979
2e02f73f53cb74f24f93bbb6d393beec,116.312682,39.963698
3115596a2b8b377141b4dfb5c37957ff,116.310578,39.884769
31ecec0e55979da0d72f562f9733c60e,116.269285,39.963043
32A90737-BCDC-4DED-9161-4F0854DEE1D1,116.39579,39.843211
32A90737-BCDC-4DED-9161-4F0854DEE1D1,116.460588,40.223556
3.42E+14,116.235822,39.898761
3.42E+14,116.316366,39.882156
3508C335-3278-4F28-ABDB-0ED8540C2D29,116.815942,40.122862
3.52E+14,116.419183,39.941248
3.52E+14,116.423804,39.94133
3.52E+14,116.405285,39.90499
3.52E+14,116.347473,39.888511
3.52E+14,116.462506,39.928092
3.52E+14,116.728888,39.915849
3.52E+14,116.728888,39.915849
3.52E+14,116.337495,39.731965
3.52E+14,116.491809,39.977563
3.52E+14,116.491809,39.977563
3.53E+14,116.321147,39.896156
3.53E+14,116.651838,40.126681
3.53E+14,116.482282,39.99881
3.53E+14,116.55542,39.909386
3.54E+14,116.331901,39.989154
3.54E+14,116.428269,39.883287
3.54E+14,116.428269,39.883287
3.54E+14,116.428269,39.883287
3.54E+14,116.235694,40.218208
3.54E+14,116.642733,39.884031
3.54E+14,116.642733,39.884031
3.54E+14,116.642733,39.884031
3.54E+14,116.677303,40.212252
3.54E+14,116.599436,39.909179
3.54E+14,116.64342,39.828346
3.54E+14,116.599436,39.909179
3.54E+14,116.460779,39.905059
3.54E+14,116.460779,39.905059
3.54E+14,116.460779,39.905059
3.54E+14,116.460779,39.905059
3.54E+14,116.460779,39.905059
3.54E+14,116.325178,39.98384
3.54E+14,116.325178,39.98384
3.54E+14,116.483785,39.86468
3.54E+14,116.454125,39.905461
3.54E+14,116.320189,39.847687
3.54E+14,116.390588,39.972565
3.54E+14,116.574769,39.891978
3.54E+14,116.211486,39.842176
3.54E+14,116.400759,39.867733
3.54E+14,116.416381,39.908972
3.54E+14,116.416381,39.908972
3.54E+14,116.416381,39.908972
3.54E+14,116.478232,39.914541
3.54E+14,116.472937,39.929656
3.54E+14,116.450183,39.948727
3.54E+14,116.432165,39.779403
3.54E+14,115.861786,39.622614
3.54E+14,115.861786,39.622614
3.55E+14,116.214726,40.114632
3.55E+14,116.267833,40.129435
3.55E+14,116.214726,40.114632
3.55E+14,116.151744,40.104278
3.55E+14,116.379028,39.865037
3.55E+14,116.379028,39.865037
3.55E+14,116.379028,39.865037
3.55E+14,116.379028,39.865037
3.55E+14,116.251691,40.660074
3.55E+14,115.862658,40.481152
3.55E+14,116.645826,40.741914
3.55E+14,116.41133,39.910943
3.55E+14,116.372566,39.899119
3.55E+14,116.662273,40.090535
3.55E+14,116.665297,40.130099
3.55E+14,116.587654,40.081167
3.55E+14,116.441425,39.923173
3.55E+14,116.36259,39.917689
3.55E+14,116.405285,39.90499
3.55E+14,116.405285,39.90499
3.55E+14,116.563694,40.013032
3.55E+14,116.559614,39.937611
3.55E+14,116.559614,39.937611
3.55E+14,116.405285,39.90499
3.55E+14,116.559614,39.937611
3.55E+14,116.559614,39.937611
3.55E+14,116.559614,39.937611
3.55E+14,116.559614,39.937611
3.56E+14,116.372742,39.911005
3.56E+14,116.29727,39.96327
3.56E+14,116.372742,39.911005
3.56E+14,116.306085,39.971863
3.56E+14,116.306085,39.971863
3.56E+14,116.43625,39.971422
3.56E+14,116.43625,39.971422
3.56E+14,116.479651,39.873104
3.56E+14,116.12138,40.090349
3.56E+14,116.12138,40.090349
3.56E+14,116.410132,39.909
3.56E+14,116.440794,39.941592
3.56E+14,116.434092,39.937556
3.56E+14,116.31753,39.975772
3.56E+14,116.44646,39.946889
3.56E+14,116.340492,40.078191
3.56E+14,116.211985,39.919535
3.56E+14,116.263937,39.928671
3.56E+14,116.340492,40.078191
3.56E+14,116.263937,39.928671
3.56E+14,116.263937,39.928671
3.56E+14,116.311754,40.034495
3.56E+14,116.263937,39.928671
3.56E+14,116.337991,39.9796
3.56E+14,116.345823,39.975573
3.56E+14,116.481967,39.98987
3.56E+14,116.481967,39.98987
3.56E+14,116.501853,39.73602
3.56E+14,116.507845,39.937033
3.56E+14,116.498214,39.938231
3.56E+14,116.454635,39.957776
3.56E+14,116.508651,39.938087
3.57E+14,116.731839,39.942839
3.57E+14,116.347642,39.952274
3.57E+14,116.427609,39.971064
3.57E+14,116.333661,39.979063
3.57E+14,116.333661,39.979063
3.57E+14,116.313339,40.028036
3.57E+14,116.421028,40.021783
3.57E+14,116.313339,40.028036
3.57E+14,116.263092,40.050526
3.57E+14,116.421028,40.021783
3.57E+14,116.263092,40.050526
3.57E+14,116.296449,40.050154
3.57E+14,116.296449,40.050154
3.57E+14,116.293428,39.994102
3.57E+14,116.2625,39.862921
3.57E+14,116.2625,39.862921
3.57E+14,116.456204,39.884858
3.57E+14,116.407526,39.904025
3.57E+14,116.44404,39.935552
3.57E+14,116.457902,39.933396
3.57E+14,116.458605,39.93299
3.57E+14,116.40289,39.851536
3.58E+14,116.309839,40.145366
3.58E+14,116.31006,40.145371
3.58E+14,116.212686,39.907443
3.58E+14,116.279368,39.916084
3.58E+14,116.42426,40.159375
3.58E+14,116.33505,39.727958
3.58E+14,116.250448,40.208362
3.58E+14,116.45842,40.182583
3.58E+14,116.396607,39.99274
3.58E+14,116.396607,39.99274
3.58E+14,116.309156,39.934319
3.58E+14,116.339445,39.97545
3.58E+14,116.339445,39.97545
3.58E+14,116.3837,39.968496
3.58E+14,116.460666,39.929752
3.58E+14,116.401888,39.807785
3.58E+14,116.408734,39.720924
3.58E+14,116.398975,39.884865
3.58E+14,116.397488,39.908683
3.59E+14,116.260178,39.862776
3.59E+14,116.69486,39.933782
3.59E+14,116.407526,39.904025
3.59E+14,116.407526,39.904025
3.60E+14,116.458982,39.920424
36051a173fd8a9201e79ef2fb34ed3df,116.467964,39.72393
3671ed833950ea5ad3cb94520a28a7d4,116.502441,39.920955
3671ed833950ea5ad3cb94520a28a7d4,116.527377,39.885492
3994688705aa703785a0cfd1c5ad511a,116.378317,39.931239
39b748c30add0e56dfeafd92e8882fa4,116.693518,39.897347
3d4c585705feb535b2b7216becd35fba,116.378459,39.928622
3d4c585705feb535b2b7216becd35fba,116.030265,39.87944
3d85c81717b94376a235ebd780b910d6,116.330804,39.773562
3f38dd7e4fa7883dd40c8b83bd3d7a18,116.304443,39.994322
3f38dd7e4fa7883dd40c8b83bd3d7a18,116.304646,39.994632
3f38dd7e4fa7883dd40c8b83bd3d7a18,116.304646,39.994632
3f38dd7e4fa7883dd40c8b83bd3d7a18,116.304443,39.994322
3f38dd7e4fa7883dd40c8b83bd3d7a18,116.302091,39.988004
3f97bd367fc696d6b5eab74d429e471b,116.476977,39.893826
3fdd8783b2f53da761a3107a7871981a,116.496503,39.954037
428f7b1f17a152ee09dd74fc0c50b6cd,116.291704,39.811415
440e68cba8ba677512d5600c1b7ff3a5,116.406894,40.022423
440e68cba8ba677512d5600c1b7ff3a5,116.513236,39.793202
483fa390191d1de932216a89a92abf2f,116.346138,39.958176
483fa390191d1de932216a89a92abf2f,116.32334,39.956832
483fa390191d1de932216a89a92abf2f,116.365776,39.94058
483fa390191d1de932216a89a92abf2f,116.34331,39.961598
483fa390191d1de932216a89a92abf2f,116.339004,40.031159
483fa390191d1de932216a89a92abf2f,116.40118,39.865617
483fa390191d1de932216a89a92abf2f,116.40764,39.97158
483fa390191d1de932216a89a92abf2f,116.32334,39.956832
483fa390191d1de932216a89a92abf2f,116.371551,40.039103
483fa390191d1de932216a89a92abf2f,116.346138,39.958176
483fa390191d1de932216a89a92abf2f,116.317094,39.952329
483fa390191d1de932216a89a92abf2f,116.339004,40.031159
483fa390191d1de932216a89a92abf2f,116.339004,40.031159
483fa390191d1de932216a89a92abf2f,116.40837,39.971973
483fa390191d1de932216a89a92abf2f,116.34331,39.961598
483fa390191d1de932216a89a92abf2f,116.369027,40.035657
483fa390191d1de932216a89a92abf2f,116.369027,40.035657
483fa390191d1de932216a89a92abf2f,116.371551,40.039103
483fa390191d1de932216a89a92abf2f,116.369027,40.035657
4ace31d6948b26adcc35fc147d2ecea7,116.670003,39.885369
4bbde0d2e816d88e263071ee4d76c3d7,116.37461,39.944175
4bbde0d2e816d88e263071ee4d76c3d7,116.652121,39.907726
4bbde0d2e816d88e263071ee4d76c3d7,116.373816,39.932439
4bbde0d2e816d88e263071ee4d76c3d7,116.372338,39.967415
4f5e5e5320b95c058b34c249f766dedb,116.34053,39.938362
4f87d87886afa6ad60643e43080bcac4,116.226308,39.906293
4f8d72b3686c51f6209e5982c4c2b880,116.417973,39.841943
4f8d72b3686c51f6209e5982c4c2b880,116.417983,39.841949
50d240c102f15b9686b6b3dfced6afcd,116.468132,40.007122
53e26afce832a829d94390d4e33bf329,116.448828,39.963869
54b05171907c697d2c0a40b4b29e4799,116.301219,39.858459
54b05171907c697d2c0a40b4b29e4799,116.278692,40.004521
5675b7ddf0ca4647b409066b74044727,116.289965,39.689714
576331c856779cfb368879c84bb1e4d6,116.368854,39.952054
584c14b9f7675ea2a4f650142399a51c,116.432146,40.049563
592cfa3574e8492574972f8be87a4d3d,116.140742,39.723246
596c77a4a40a054e1059cfe3e3feda58,116.40755,39.988465
596c77a4a40a054e1059cfe3e3feda58,116.37297,40.033188
596c77a4a40a054e1059cfe3e3feda58,116.40755,39.988465
596c77a4a40a054e1059cfe3e3feda58,116.40755,39.988465
596c77a4a40a054e1059cfe3e3feda58,116.339823,39.999498
5af72985e51e4ca494fbaf93a77a778f,116.593627,40.079951
5af72985e51e4ca494fbaf93a77a778f,116.519712,40.016204
5af72985e51e4ca494fbaf93a77a778f,116.593627,40.079951
5b8420a4a4882658c0d5213ab7f10ecf,116.456045,39.853729
5b8420a4a4882658c0d5213ab7f10ecf,116.456045,39.853729
5dab2b1404ba14821674808a797f492a,116.700513,39.887434
5de0d6f7297239224b8e547bf4d69d35,116.459931,40.027046
6007564ba07c37a09d7bf84c7c0197b9,116.433467,39.923904
60438cf6184786f3e42db9e4af4f89c8,116.595587,39.979311
62d160266eb5375eb45d33f7339717ac,116.671815,39.899752
643ea26847b6a8f7fc918e2a364a4d08,116.302803,39.855453
64d9b9af999d67b7f7550a18c233dd65,116.474665,39.856757
64d9b9af999d67b7f7550a18c233dd65,116.474665,39.856757
64de7019e16978536014baa3a2f469de,116.457152,39.933024
64de7019e16978536014baa3a2f469de,116.319484,39.908808
64de7019e16978536014baa3a2f469de,116.40688,39.974348
64de7019e16978536014baa3a2f469de,116.321159,39.896065
64de7019e16978536014baa3a2f469de,116.503993,39.932584
64de7019e16978536014baa3a2f469de,116.427281,39.903716
64de7019e16978536014baa3a2f469de,116.393729,39.904997
64de7019e16978536014baa3a2f469de,116.452952,39.906265
6768711A-7D7D-4C08-8367-F683FD5C21E4,116.452952,39.906265
